locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGLHCLKK_00337	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
HGLHCLKK_00338	CDS	606	osmY_1		COG2823	Osmotically-inducible protein Y
HGLHCLKK_00339	CDS	162				hypothetical protein
HGLHCLKK_00340	CDS	1074				hypothetical protein
HGLHCLKK_00341	CDS	783	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
HGLHCLKK_00342	misc_RNA	79				naRNA4
HGLHCLKK_00343	misc_RNA	79				naRNA4
HGLHCLKK_00344	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
HGLHCLKK_00345	CDS	246	yjjI_1			putative protein YjjI
HGLHCLKK_00346	CDS	1269	yjjI_2			putative protein YjjI
HGLHCLKK_00347	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
HGLHCLKK_00348	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
HGLHCLKK_00349	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
HGLHCLKK_00350	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
HGLHCLKK_00351	CDS	264				hypothetical protein
HGLHCLKK_00352	CDS	1689	lplA	6.3.1.20		Lipoate-protein ligase A
HGLHCLKK_00353	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
HGLHCLKK_00354	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
HGLHCLKK_00355	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
HGLHCLKK_00356	CDS	168				hypothetical protein
HGLHCLKK_00357	misc_RNA	79				naRNA4
HGLHCLKK_00358	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
HGLHCLKK_00359	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
HGLHCLKK_00360	CDS	297	trpR		COG2973	Trp operon repressor
HGLHCLKK_00361	CDS	513	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
HGLHCLKK_00362	CDS	648	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
HGLHCLKK_00363	CDS	870	rob_1		COG2207	Right origin-binding protein
HGLHCLKK_00364	CDS	474				hypothetical protein
HGLHCLKK_00365	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
HGLHCLKK_00366	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
HGLHCLKK_00367	CDS	1353	creD		COG4452	Inner membrane protein CreD
HGLHCLKK_00368	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
HGLHCLKK_00369	CDS	687	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
HGLHCLKK_00370	misc_RNA	114				Thr_leader
HGLHCLKK_00371	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
HGLHCLKK_00372	CDS	933	thrB	2.7.1.39	COG0083	Homoserine kinase
HGLHCLKK_00373	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
HGLHCLKK_00374	CDS	297				hypothetical protein
HGLHCLKK_00375	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
HGLHCLKK_00376	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
HGLHCLKK_00377	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
HGLHCLKK_00378	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
HGLHCLKK_00379	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
HGLHCLKK_00380	CDS	714				hypothetical protein
HGLHCLKK_00381	CDS	405				hypothetical protein
HGLHCLKK_00382	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
HGLHCLKK_00383	misc_RNA	78				tpke11
HGLHCLKK_00384	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
HGLHCLKK_00385	CDS	210				hypothetical protein
HGLHCLKK_00386	misc_RNA	153				sok
HGLHCLKK_00387	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
HGLHCLKK_00388	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
HGLHCLKK_00389	CDS	426				hypothetical protein
HGLHCLKK_00390	CDS	327				hypothetical protein
HGLHCLKK_00391	CDS	375	yehB_1		COG3188	Outer membrane usher protein YehB
HGLHCLKK_00392	CDS	1902	yehB_2		COG3188	Outer membrane usher protein YehB
HGLHCLKK_00393	CDS	684	yehC_1		COG3121	putative fimbrial chaperone YehC
HGLHCLKK_00394	CDS	534	yehD_1			putative fimbrial-like protein YehD
HGLHCLKK_00395	CDS	1422				hypothetical protein
HGLHCLKK_00396	CDS	264	rpsT		COG0268	30S ribosomal protein S20
HGLHCLKK_00397	CDS	942	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
HGLHCLKK_00398	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
HGLHCLKK_00399	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
HGLHCLKK_00400	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
HGLHCLKK_00401	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
HGLHCLKK_00402	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
HGLHCLKK_00403	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HGLHCLKK_00404	misc_RNA	53				ES003
HGLHCLKK_00405	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
HGLHCLKK_00406	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
HGLHCLKK_00407	CDS	219				hypothetical protein
HGLHCLKK_00408	CDS	396				hypothetical protein
HGLHCLKK_00409	CDS	591	yrdA_1		COG0663	Protein YrdA
HGLHCLKK_00410	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
HGLHCLKK_00411	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
HGLHCLKK_00412	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
HGLHCLKK_00413	CDS	1143	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HGLHCLKK_00414	CDS	1515	caiT_1		COG1292	L-carnitine/gamma-butyrobetaine antiporter
HGLHCLKK_00415	CDS	771	fixA_1		COG2086	Protein FixA
HGLHCLKK_00416	CDS	942	fixB_1		COG2025	Protein FixB
HGLHCLKK_00417	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
HGLHCLKK_00418	CDS	288	fixX_1		COG2440	Ferredoxin-like protein FixX
HGLHCLKK_00419	CDS	1332	ygcS_1			Inner membrane metabolite transport protein YgcS
HGLHCLKK_00420	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
HGLHCLKK_00421	CDS	1863	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HGLHCLKK_00422	CDS	591	folA	1.5.1.3	COG0262	Dihydrofolate reductase
HGLHCLKK_00423	CDS	234				hypothetical protein
HGLHCLKK_00424	CDS	315	ccdB_1			Toxin CcdB
HGLHCLKK_00425	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HGLHCLKK_00426	CDS	378	apaG		COG2967	Protein ApaG
HGLHCLKK_00427	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HGLHCLKK_00428	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
HGLHCLKK_00429	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
HGLHCLKK_00430	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
HGLHCLKK_00431	CDS	816	djlA		COG1076	Co-chaperone protein DjlA
HGLHCLKK_00432	CDS	738				hypothetical protein
HGLHCLKK_00433	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HGLHCLKK_00434	CDS	2907	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
HGLHCLKK_00435	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
HGLHCLKK_00436	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
HGLHCLKK_00437	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
HGLHCLKK_00438	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
HGLHCLKK_00439	CDS	879	araC			Arabinose operon regulatory protein
HGLHCLKK_00440	CDS	765	yabI		COG0586	Inner membrane protein YabI
HGLHCLKK_00441	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
HGLHCLKK_00442	CDS	1611				hypothetical protein
HGLHCLKK_00443	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
HGLHCLKK_00444	misc_RNA	100				TPP
HGLHCLKK_00445	CDS	570				hypothetical protein
HGLHCLKK_00446	CDS	108				hypothetical protein
HGLHCLKK_00447	CDS	1659	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
HGLHCLKK_00448	misc_RNA	227				SgrS
HGLHCLKK_00449	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
HGLHCLKK_00450	CDS	1401	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HGLHCLKK_00451	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HGLHCLKK_00452	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
HGLHCLKK_00453	misc_RNA	150				Leu_leader
HGLHCLKK_00454	CDS	945	leuO			HTH-type transcriptional regulator LeuO
HGLHCLKK_00455	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
HGLHCLKK_00456	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
HGLHCLKK_00457	CDS	1005	cra		COG1609	Catabolite repressor/activator
HGLHCLKK_00458	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
HGLHCLKK_00459	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HGLHCLKK_00460	CDS	366	ftsL		COG3116	Cell division protein FtsL
HGLHCLKK_00461	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
HGLHCLKK_00462	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HGLHCLKK_00463	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HGLHCLKK_00464	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HGLHCLKK_00465	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HGLHCLKK_00466	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HGLHCLKK_00467	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HGLHCLKK_00468	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
HGLHCLKK_00469	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
HGLHCLKK_00470	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
HGLHCLKK_00471	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
HGLHCLKK_00472	misc_RNA	90				PssrA
HGLHCLKK_00473	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
HGLHCLKK_00474	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
HGLHCLKK_00475	CDS	486	secM			Secretion monitor
HGLHCLKK_00476	CDS	2706	secA		COG0653	Protein translocase subunit SecA
HGLHCLKK_00477	misc_RNA	70				STnc40
HGLHCLKK_00478	CDS	399	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
HGLHCLKK_00479	misc_RNA	78				naRNA4
HGLHCLKK_00480	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
HGLHCLKK_00481	CDS	744	zapD		COG4582	Cell division protein ZapD
HGLHCLKK_00482	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
HGLHCLKK_00483	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
HGLHCLKK_00484	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
HGLHCLKK_00485	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
HGLHCLKK_00486	CDS	441				hypothetical protein
HGLHCLKK_00487	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
HGLHCLKK_00488	CDS	552	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
HGLHCLKK_00489	CDS	855	ampE		COG3725	Protein AmpE
HGLHCLKK_00490	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
HGLHCLKK_00491	CDS	657	pdhR_2		COG2186	Pyruvate dehydrogenase complex repressor
HGLHCLKK_00492	misc_RNA	114				tp2
HGLHCLKK_00493	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
HGLHCLKK_00494	CDS	1893	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HGLHCLKK_00495	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HGLHCLKK_00496	CDS	1854				hypothetical protein
HGLHCLKK_00497	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
HGLHCLKK_00498	CDS	363				hypothetical protein
HGLHCLKK_00499	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
HGLHCLKK_00500	CDS	867	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
HGLHCLKK_00501	CDS	309				hypothetical protein
HGLHCLKK_00502	CDS	1551	cueO		COG2132	Blue copper oxidase CueO
HGLHCLKK_00503	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
HGLHCLKK_00504	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
HGLHCLKK_00505	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
HGLHCLKK_00506	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
HGLHCLKK_00507	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
HGLHCLKK_00508	CDS	441				hypothetical protein
HGLHCLKK_00509	CDS	1230				hypothetical protein
HGLHCLKK_00510	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
HGLHCLKK_00511	CDS	897				ISNCY family transposase ISRor2
HGLHCLKK_00512	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
HGLHCLKK_00513	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
HGLHCLKK_00514	CDS	1110				hypothetical protein
HGLHCLKK_00515	CDS	591	yadK			putative fimbrial-like protein YadK
HGLHCLKK_00516	CDS	606	yadL			putative fimbrial-like protein YadL
HGLHCLKK_00517	CDS	549	yadM			putative fimbrial-like protein YadM
HGLHCLKK_00518	CDS	2601	htrE		COG3188	Outer membrane usher protein HtrE
HGLHCLKK_00519	CDS	726	yadV_1			putative fimbrial chaperone YadV
HGLHCLKK_00520	CDS	597	yadN			putative fimbrial-like protein YadN
HGLHCLKK_00521	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
HGLHCLKK_00522	CDS	1365	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
HGLHCLKK_00523	CDS	927	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
HGLHCLKK_00524	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
HGLHCLKK_00525	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
HGLHCLKK_00526	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
HGLHCLKK_00527	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
HGLHCLKK_00528	CDS	2535	mrcB		COG0744	Penicillin-binding protein 1B
HGLHCLKK_00529	CDS	2244	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
HGLHCLKK_00530	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
HGLHCLKK_00531	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
HGLHCLKK_00532	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
HGLHCLKK_00533	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
HGLHCLKK_00534	CDS	1422	clcA			H(+)/Cl(-) exchange transporter ClcA
HGLHCLKK_00535	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
HGLHCLKK_00536	CDS	624				hypothetical protein
HGLHCLKK_00537	CDS	801	btuF		COG0614	Vitamin B12-binding protein
HGLHCLKK_00538	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HGLHCLKK_00539	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
HGLHCLKK_00540	misc_RNA	46				HtrA_thermometer
HGLHCLKK_00541	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
HGLHCLKK_00542	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
HGLHCLKK_00543	CDS	387				hypothetical protein
HGLHCLKK_00544	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HGLHCLKK_00545	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HGLHCLKK_00546	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
HGLHCLKK_00547	misc_RNA	87				t44
HGLHCLKK_00548	CDS	726	rpsB		COG0052	30S ribosomal protein S2
HGLHCLKK_00549	misc_RNA	110				CssrA
HGLHCLKK_00550	CDS	852	tsf		COG0264	Elongation factor Ts
HGLHCLKK_00551	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
HGLHCLKK_00552	CDS	558	frr		COG0233	Ribosome-recycling factor
HGLHCLKK_00553	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HGLHCLKK_00554	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
HGLHCLKK_00555	CDS	153				hypothetical protein
HGLHCLKK_00556	CDS	750	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
HGLHCLKK_00557	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
HGLHCLKK_00558	CDS	2433	bamA		COG4775	Outer membrane protein assembly factor BamA
HGLHCLKK_00559	CDS	486	skp		COG2825	Chaperone protein Skp
HGLHCLKK_00560	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
HGLHCLKK_00561	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HGLHCLKK_00562	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
HGLHCLKK_00563	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
HGLHCLKK_00564	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HGLHCLKK_00565	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HGLHCLKK_00566	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HGLHCLKK_00567	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
HGLHCLKK_00568	CDS	390				hypothetical protein
HGLHCLKK_00569	CDS	1296	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
HGLHCLKK_00570	CDS	261	rof		COG4568	Protein rof
HGLHCLKK_00571	CDS	201				hypothetical protein
HGLHCLKK_00572	CDS	546	yaeQ		COG4681	putative protein YaeQ
HGLHCLKK_00573	CDS	411	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
HGLHCLKK_00574	CDS	711	nlpE		COG3015	Lipoprotein NlpE
HGLHCLKK_00575	misc_RNA	77				naRNA4
HGLHCLKK_00576	CDS	825				hypothetical protein
HGLHCLKK_00577	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HGLHCLKK_00578	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
HGLHCLKK_00579	CDS	405	rcsF			Outer membrane lipoprotein RcsF
HGLHCLKK_00580	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
HGLHCLKK_00581	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
HGLHCLKK_00582	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
HGLHCLKK_00583	CDS	576	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
HGLHCLKK_00584	CDS	207				hypothetical protein
HGLHCLKK_00585	CDS	852				hypothetical protein
HGLHCLKK_00586	CDS	4587				putative autotransporter
HGLHCLKK_00587	CDS	1350				hypothetical protein
HGLHCLKK_00588	tRNA	76				tRNA-Met(cat)
HGLHCLKK_00589	CDS	1239				hypothetical protein
HGLHCLKK_00590	CDS	1008				hypothetical protein
HGLHCLKK_00591	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
HGLHCLKK_00592	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
HGLHCLKK_00593	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
HGLHCLKK_00594	CDS	1281	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
HGLHCLKK_00595	CDS	1401	gabP		COG1113	GABA permease
HGLHCLKK_00596	CDS	663	glaR		COG1802	HTH-type transcriptional repressor GlaR
HGLHCLKK_00597	CDS	450	kbp		COG1652	Potassium binding protein Kbp
HGLHCLKK_00598	CDS	159				hypothetical protein
HGLHCLKK_00599	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
HGLHCLKK_00600	CDS	519	ygaP		COG0607	Inner membrane protein YgaP
HGLHCLKK_00601	CDS	405	stpA		COG2916	DNA-binding protein StpA
HGLHCLKK_00602	CDS	450	alaE			L-alanine exporter AlaE
HGLHCLKK_00603	CDS	345				hypothetical protein
HGLHCLKK_00604	CDS	330	ygaM		COG4575	putative protein YgaM
HGLHCLKK_00605	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
HGLHCLKK_00606	CDS	432				hypothetical protein
HGLHCLKK_00607	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
HGLHCLKK_00608	CDS	411	nrdI		COG1780	Protein NrdI
HGLHCLKK_00609	CDS	2145	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
HGLHCLKK_00610	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
HGLHCLKK_00611	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
HGLHCLKK_00612	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
HGLHCLKK_00613	CDS	993	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
HGLHCLKK_00614	misc_RNA	78				naRNA4
HGLHCLKK_00615	CDS	339				hypothetical protein
HGLHCLKK_00616	CDS	843				putative transporter
HGLHCLKK_00617	CDS	738	ygaZ		COG1296	Inner membrane protein YgaZ
HGLHCLKK_00618	CDS	336				hypothetical protein
HGLHCLKK_00619	CDS	531	mprA		COG1846	Transcriptional repressor MprA
HGLHCLKK_00620	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
HGLHCLKK_00621	CDS	1539	emrB			Multidrug export protein EmrB
HGLHCLKK_00622	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
HGLHCLKK_00623	misc_RNA	72				MicA
HGLHCLKK_00624	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
HGLHCLKK_00625	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
HGLHCLKK_00626	CDS	450	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
HGLHCLKK_00627	tRNA	77				tRNA-Arg(acg)
HGLHCLKK_00628	tRNA	77				tRNA-Arg(acg)
HGLHCLKK_00629	tRNA	77				tRNA-Arg(acg)
HGLHCLKK_00630	tRNA	77				tRNA-Arg(acg)
HGLHCLKK_00631	tRNA	93				tRNA-Ser(gct)
HGLHCLKK_00632	CDS	186	csrA		COG1551	Carbon storage regulator
HGLHCLKK_00633	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
HGLHCLKK_00634	CDS	501	recX		COG2137	Regulatory protein RecX
HGLHCLKK_00635	CDS	1062	recA		COG0468	Protein RecA
HGLHCLKK_00636	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
HGLHCLKK_00637	CDS	1191	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
HGLHCLKK_00638	CDS	396	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
HGLHCLKK_00639	CDS	207				hypothetical protein
HGLHCLKK_00640	CDS	651	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
HGLHCLKK_00641	CDS	372	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
HGLHCLKK_00642	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
HGLHCLKK_00643	CDS	360				hypothetical protein
HGLHCLKK_00644	CDS	774	srlR_1		COG1349	Glucitol operon repressor
HGLHCLKK_00645	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
HGLHCLKK_00646	CDS	1515	norR_1		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
HGLHCLKK_00647	CDS	1440	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
HGLHCLKK_00648	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
HGLHCLKK_00649	CDS	2253	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
HGLHCLKK_00650	CDS	528	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
HGLHCLKK_00651	CDS	1014	ascG		COG1609	HTH-type transcriptional regulator AscG
