locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMHGFIA_00320	CDS	2115	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
LCMHGFIA_00321	CDS	6342	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
LCMHGFIA_00322	CDS	4935				hypothetical protein
LCMHGFIA_00323	CDS	2859	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
LCMHGFIA_00324	CDS	6315	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
LCMHGFIA_00325	CDS	3360				hypothetical protein
LCMHGFIA_00326	CDS	1653				hypothetical protein
LCMHGFIA_00327	CDS	708				hypothetical protein
LCMHGFIA_00328	CDS	1104				hypothetical protein
LCMHGFIA_00329	CDS	309	nanM_2	5.1.3.24		N-acetylneuraminate epimerase
LCMHGFIA_00330	CDS	852				hypothetical protein
LCMHGFIA_00331	CDS	828	intA_1		COG0582	Prophage integrase IntA
LCMHGFIA_00332	CDS	459				hypothetical protein
LCMHGFIA_00333	CDS	774				hypothetical protein
LCMHGFIA_00334	CDS	1317				hypothetical protein
LCMHGFIA_00335	CDS	570				Tn3 family transposase ISYps3
LCMHGFIA_00336	CDS	468				hypothetical protein
LCMHGFIA_00337	CDS	333				hypothetical protein
LCMHGFIA_00338	CDS	378				hypothetical protein
LCMHGFIA_00339	CDS	1920				hypothetical protein
LCMHGFIA_00340	tRNA	85				tRNA-Leu(caa)
LCMHGFIA_00341	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
LCMHGFIA_00342	CDS	1503				hypothetical protein
LCMHGFIA_00343	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
LCMHGFIA_00344	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
LCMHGFIA_00345	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
LCMHGFIA_00346	misc_RNA	195				Ysr276
LCMHGFIA_00347	misc_RNA	76				naRNA4
LCMHGFIA_00348	misc_RNA	76				naRNA4
LCMHGFIA_00349	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
LCMHGFIA_00350	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
LCMHGFIA_00351	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
LCMHGFIA_00352	CDS	504				hypothetical protein
LCMHGFIA_00353	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
LCMHGFIA_00354	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
LCMHGFIA_00355	CDS	1737	yjgL			putative protein YjgL
LCMHGFIA_00356	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
LCMHGFIA_00357	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
LCMHGFIA_00358	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
LCMHGFIA_00359	CDS	396	yjgH		COG0251	RutC family protein YjgH
LCMHGFIA_00360	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
LCMHGFIA_00361	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
LCMHGFIA_00362	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LCMHGFIA_00363	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
LCMHGFIA_00364	misc_RNA	116				Mg_sensor
LCMHGFIA_00365	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
LCMHGFIA_00366	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
LCMHGFIA_00367	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
LCMHGFIA_00368	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LCMHGFIA_00369	misc_RNA	71				naRNA4
LCMHGFIA_00370	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
LCMHGFIA_00371	CDS	387	cybC		COG3783	Soluble cytochrome b562
LCMHGFIA_00372	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
LCMHGFIA_00373	CDS	552				hypothetical protein
LCMHGFIA_00374	misc_RNA	78				naRNA4
LCMHGFIA_00375	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
LCMHGFIA_00376	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
LCMHGFIA_00377	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
LCMHGFIA_00378	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
LCMHGFIA_00379	CDS	273	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
LCMHGFIA_00380	CDS	375	fruK_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
LCMHGFIA_00381	CDS	693	fruK_3	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
LCMHGFIA_00382	misc_RNA	79				naRNA4
LCMHGFIA_00383	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
LCMHGFIA_00384	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
LCMHGFIA_00385	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
LCMHGFIA_00386	CDS	252	chpS			Antitoxin ChpS
LCMHGFIA_00387	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
LCMHGFIA_00388	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
LCMHGFIA_00389	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
LCMHGFIA_00390	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
LCMHGFIA_00391	misc_RNA	58				STnc450
LCMHGFIA_00392	CDS	1344				hypothetical protein
LCMHGFIA_00393	CDS	207				hypothetical protein
LCMHGFIA_00394	CDS	555	ytfJ		COG3054	putative protein YtfJ
LCMHGFIA_00395	CDS	939				hypothetical protein
LCMHGFIA_00396	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
LCMHGFIA_00397	misc_RNA	123				ES239
LCMHGFIA_00398	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
LCMHGFIA_00399	CDS	381				hypothetical protein
LCMHGFIA_00400	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
LCMHGFIA_00401	CDS	966	ytfF			Inner membrane protein YtfF
LCMHGFIA_00402	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
LCMHGFIA_00403	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
LCMHGFIA_00404	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
LCMHGFIA_00405	CDS	639				hypothetical protein
LCMHGFIA_00406	CDS	1149				IS200/IS605 family transposase IS609
LCMHGFIA_00407	CDS	432				hypothetical protein
LCMHGFIA_00408	CDS	558				hypothetical protein
LCMHGFIA_00409	CDS	450	rplI		COG0359	50S ribosomal protein L9
LCMHGFIA_00410	CDS	228	rpsR		COG0238	30S ribosomal protein S18
LCMHGFIA_00411	CDS	315	priB		COG2965	Primosomal replication protein N
LCMHGFIA_00412	CDS	396	rpsF		COG0360	30S ribosomal protein S6
LCMHGFIA_00413	misc_RNA	85				RpsF_leader
LCMHGFIA_00414	CDS	276				hypothetical protein
LCMHGFIA_00415	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
LCMHGFIA_00416	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
LCMHGFIA_00417	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
LCMHGFIA_00418	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
LCMHGFIA_00419	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
LCMHGFIA_00420	CDS	1398	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
LCMHGFIA_00421	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
LCMHGFIA_00422	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
LCMHGFIA_00423	CDS	750				hypothetical protein
LCMHGFIA_00424	CDS	330	bsmA			Lipoprotein BsmA
LCMHGFIA_00425	CDS	276				hypothetical protein
LCMHGFIA_00426	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
LCMHGFIA_00427	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
LCMHGFIA_00428	CDS	639				hypothetical protein
LCMHGFIA_00429	CDS	399				hypothetical protein
LCMHGFIA_00430	CDS	660				hypothetical protein
LCMHGFIA_00431	CDS	699				hypothetical protein
LCMHGFIA_00432	CDS	402				hypothetical protein
LCMHGFIA_00433	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LCMHGFIA_00434	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
LCMHGFIA_00435	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
LCMHGFIA_00436	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LCMHGFIA_00437	CDS	198				hypothetical protein
LCMHGFIA_00438	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
LCMHGFIA_00439	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
LCMHGFIA_00440	CDS	1281	hflX		COG2262	GTPase HflX
LCMHGFIA_00441	CDS	309	hfq		COG1923	RNA-binding protein Hfq
LCMHGFIA_00442	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LCMHGFIA_00443	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
LCMHGFIA_00444	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
LCMHGFIA_00445	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LCMHGFIA_00446	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
LCMHGFIA_00447	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LCMHGFIA_00448	tRNA	76				tRNA-Gly(gcc)
LCMHGFIA_00449	tRNA	76				tRNA-Gly(gcc)
LCMHGFIA_00450	tRNA	76				tRNA-Gly(gcc)
LCMHGFIA_00451	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
LCMHGFIA_00452	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
LCMHGFIA_00453	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
LCMHGFIA_00454	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
LCMHGFIA_00455	CDS	1458	yjeM			Inner membrane transporter YjeM
LCMHGFIA_00456	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
LCMHGFIA_00457	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LCMHGFIA_00458	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LCMHGFIA_00459	CDS	396	frdC		COG3029	Fumarate reductase subunit C
LCMHGFIA_00460	CDS	360	frdD		COG3080	Fumarate reductase subunit D
LCMHGFIA_00461	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
LCMHGFIA_00462	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
LCMHGFIA_00463	CDS	318	gdx		COG2076	Guanidinium exporter
LCMHGFIA_00464	misc_RNA	47				mini-ykkC
LCMHGFIA_00465	CDS	147				hypothetical protein
LCMHGFIA_00466	CDS	126				hypothetical protein
LCMHGFIA_00467	CDS	567	efp		COG0231	Elongation factor P
LCMHGFIA_00468	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
LCMHGFIA_00469	CDS	870				hypothetical protein
LCMHGFIA_00470	CDS	354				hypothetical protein
LCMHGFIA_00471	CDS	1647	groL			60 kDa chaperonin
LCMHGFIA_00472	CDS	294	groS		COG0234	10 kDa chaperonin
LCMHGFIA_00473	CDS	1452	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
LCMHGFIA_00474	CDS	477				hypothetical protein
LCMHGFIA_00475	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LCMHGFIA_00476	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
LCMHGFIA_00477	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
LCMHGFIA_00478	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
LCMHGFIA_00479	CDS	576				hypothetical protein
LCMHGFIA_00480	tRNA	76				tRNA-Phe(gaa)
LCMHGFIA_00481	CDS	1539	cadC		COG3710	Transcriptional activator CadC
LCMHGFIA_00482	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
LCMHGFIA_00483	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
LCMHGFIA_00484	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
LCMHGFIA_00485	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
LCMHGFIA_00486	CDS	174	ghoT			Toxin GhoT
LCMHGFIA_00487	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
LCMHGFIA_00488	CDS	273	yjdJ		COG2388	putative protein YjdJ
LCMHGFIA_00489	CDS	231				hypothetical protein
LCMHGFIA_00490	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
LCMHGFIA_00491	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
LCMHGFIA_00492	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
LCMHGFIA_00493	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
LCMHGFIA_00494	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
LCMHGFIA_00495	CDS	1410	melB		COG2211	Melibiose carrier protein
LCMHGFIA_00496	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
LCMHGFIA_00497	CDS	909	melR_1			Melibiose operon regulatory protein
LCMHGFIA_00498	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
LCMHGFIA_00499	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
LCMHGFIA_00500	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
LCMHGFIA_00501	CDS	1644	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
LCMHGFIA_00502	CDS	669	basR			Transcriptional regulatory protein BasR
LCMHGFIA_00503	CDS	1101	basS	2.7.13.3		Sensor protein BasS
LCMHGFIA_00504	misc_RNA	166				STnc630
LCMHGFIA_00505	CDS	90				hypothetical protein
LCMHGFIA_00506	CDS	1503	proP			Proline/betaine transporter
LCMHGFIA_00507	CDS	879				hypothetical protein
LCMHGFIA_00508	CDS	2229	crfC_1		COG0699	Clamp-binding protein CrfC
LCMHGFIA_00509	CDS	336				hypothetical protein
LCMHGFIA_00510	misc_RNA	77				naRNA4
LCMHGFIA_00511	misc_RNA	77				naRNA4
LCMHGFIA_00512	CDS	444				hypothetical protein
LCMHGFIA_00513	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
LCMHGFIA_00514	CDS	1017				hypothetical protein
LCMHGFIA_00515	misc_RNA	81				naRNA4
LCMHGFIA_00516	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
LCMHGFIA_00517	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
LCMHGFIA_00518	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
LCMHGFIA_00519	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
LCMHGFIA_00520	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
LCMHGFIA_00521	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
LCMHGFIA_00522	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
LCMHGFIA_00523	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
LCMHGFIA_00524	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
LCMHGFIA_00525	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
LCMHGFIA_00526	CDS	426	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
LCMHGFIA_00527	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
LCMHGFIA_00528	CDS	330				hypothetical protein
LCMHGFIA_00529	CDS	2280	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LCMHGFIA_00530	CDS	1020	araG_1	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
LCMHGFIA_00531	CDS	480	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
LCMHGFIA_00532	CDS	975	rbsC_1		COG1172	Ribose import permease protein RbsC
LCMHGFIA_00533	CDS	942	rbsB_1		COG1879	Ribose import binding protein RbsB
LCMHGFIA_00534	CDS	684				hypothetical protein
LCMHGFIA_00535	CDS	861	fbaA_1	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
LCMHGFIA_00536	CDS	1002	RBKS	2.7.1.15		Ribokinase
LCMHGFIA_00537	CDS	708	ompR_1			Transcriptional regulatory protein OmpR
LCMHGFIA_00538	CDS	1986	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
LCMHGFIA_00539	CDS	276				hypothetical protein
LCMHGFIA_00540	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
LCMHGFIA_00541	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
LCMHGFIA_00542	CDS	1467	cusC_1		COG1538	Cation efflux system protein CusC
LCMHGFIA_00543	CDS	420	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
LCMHGFIA_00544	misc_RNA	55				SECIS_2
LCMHGFIA_00545	CDS	1680	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
LCMHGFIA_00546	CDS	690				hypothetical protein
LCMHGFIA_00547	misc_RNA	71				naRNA4
LCMHGFIA_00548	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
LCMHGFIA_00549	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
LCMHGFIA_00550	CDS	384	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
LCMHGFIA_00551	CDS	1623	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
LCMHGFIA_00552	CDS	957				hypothetical protein
LCMHGFIA_00553	CDS	672	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
LCMHGFIA_00554	CDS	567	nrfB			Cytochrome c-type protein NrfB
LCMHGFIA_00555	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
LCMHGFIA_00556	CDS	1959	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LCMHGFIA_00557	misc_RNA	72				naRNA4
LCMHGFIA_00558	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
LCMHGFIA_00559	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
LCMHGFIA_00560	CDS	1293				hypothetical protein
LCMHGFIA_00561	CDS	1650	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
LCMHGFIA_00562	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
LCMHGFIA_00563	misc_RNA	141				sraL
LCMHGFIA_00564	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
LCMHGFIA_00565	CDS	324	soxS			Regulatory protein SoxS
LCMHGFIA_00566	CDS	1587	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
LCMHGFIA_00567	CDS	282				hypothetical protein
LCMHGFIA_00568	CDS	537	ssb_1		COG0629	Single-stranded DNA-binding protein
LCMHGFIA_00569	CDS	2823	uvrA		COG0178	UvrABC system protein A
LCMHGFIA_00570	CDS	357	yjbR		COG2315	putative protein YjbR
LCMHGFIA_00571	CDS	417				hypothetical protein
LCMHGFIA_00572	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
LCMHGFIA_00573	CDS	360				hypothetical protein
LCMHGFIA_00574	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
LCMHGFIA_00575	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
LCMHGFIA_00576	CDS	1416	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
LCMHGFIA_00577	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
LCMHGFIA_00578	CDS	243	pspG			Phage shock protein G
LCMHGFIA_00579	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
LCMHGFIA_00580	CDS	1098				hypothetical protein
LCMHGFIA_00581	CDS	249	dinI_1			DNA damage-inducible protein I
LCMHGFIA_00582	CDS	642				hypothetical protein
LCMHGFIA_00583	CDS	207				hypothetical protein
LCMHGFIA_00584	CDS	852				hypothetical protein
LCMHGFIA_00585	CDS	4587				putative autotransporter
LCMHGFIA_00586	CDS	1350				hypothetical protein
LCMHGFIA_00587	tRNA	76				tRNA-Met(cat)
LCMHGFIA_00588	CDS	1239				hypothetical protein
LCMHGFIA_00589	CDS	1008				hypothetical protein
LCMHGFIA_00590	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
LCMHGFIA_00591	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
LCMHGFIA_00592	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
LCMHGFIA_00593	CDS	1281	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
LCMHGFIA_00594	CDS	1401	gabP		COG1113	GABA permease
LCMHGFIA_00595	CDS	663	glaR		COG1802	HTH-type transcriptional repressor GlaR
LCMHGFIA_00596	CDS	450	kbp		COG1652	Potassium binding protein Kbp
LCMHGFIA_00597	CDS	159				hypothetical protein
LCMHGFIA_00598	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
LCMHGFIA_00599	CDS	519	ygaP		COG0607	Inner membrane protein YgaP
LCMHGFIA_00600	CDS	405	stpA		COG2916	DNA-binding protein StpA
LCMHGFIA_00601	CDS	450	alaE			L-alanine exporter AlaE
LCMHGFIA_00602	CDS	345				hypothetical protein
LCMHGFIA_00603	CDS	330	ygaM		COG4575	putative protein YgaM
LCMHGFIA_00604	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
LCMHGFIA_00605	CDS	432				hypothetical protein
LCMHGFIA_00606	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
LCMHGFIA_00607	CDS	411	nrdI		COG1780	Protein NrdI
LCMHGFIA_00608	CDS	2145	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
LCMHGFIA_00609	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
LCMHGFIA_00610	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
LCMHGFIA_00611	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
LCMHGFIA_00612	CDS	993	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
LCMHGFIA_00613	misc_RNA	78				naRNA4
LCMHGFIA_00614	CDS	1185				putative transporter
LCMHGFIA_00615	CDS	738	ygaZ		COG1296	Inner membrane protein YgaZ
LCMHGFIA_00616	CDS	336				hypothetical protein
LCMHGFIA_00617	CDS	531	mprA		COG1846	Transcriptional repressor MprA
LCMHGFIA_00618	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
LCMHGFIA_00619	CDS	1539	emrB			Multidrug export protein EmrB
LCMHGFIA_00620	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
LCMHGFIA_00621	misc_RNA	72				MicA
LCMHGFIA_00622	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
LCMHGFIA_00623	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
LCMHGFIA_00624	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
LCMHGFIA_00625	tRNA	77				tRNA-Arg(acg)
LCMHGFIA_00626	tRNA	77				tRNA-Arg(acg)
LCMHGFIA_00627	tRNA	77				tRNA-Arg(acg)
LCMHGFIA_00628	tRNA	77				tRNA-Arg(acg)
LCMHGFIA_00629	tRNA	93				tRNA-Ser(gct)
LCMHGFIA_00630	CDS	186	csrA		COG1551	Carbon storage regulator
LCMHGFIA_00631	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
LCMHGFIA_00632	CDS	501	recX		COG2137	Regulatory protein RecX
LCMHGFIA_00633	CDS	1062	recA		COG0468	Protein RecA
LCMHGFIA_00634	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
LCMHGFIA_00635	CDS	1191	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
LCMHGFIA_00636	CDS	396	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
LCMHGFIA_00637	CDS	207				hypothetical protein
LCMHGFIA_00638	CDS	651	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
LCMHGFIA_00639	CDS	372	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
LCMHGFIA_00640	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
LCMHGFIA_00641	CDS	360				hypothetical protein
LCMHGFIA_00642	CDS	774	srlR_1		COG1349	Glucitol operon repressor
LCMHGFIA_00643	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
LCMHGFIA_00644	CDS	1515	norR_1		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
LCMHGFIA_00645	CDS	1440	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
LCMHGFIA_00646	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
LCMHGFIA_00647	CDS	2253	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
LCMHGFIA_00648	CDS	528	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
LCMHGFIA_00649	CDS	1014	ascG		COG1609	HTH-type transcriptional regulator AscG
LCMHGFIA_00650	CDS	1458	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
