locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKJJBAGK_00321	CDS	2115	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
AKJJBAGK_00322	CDS	6342	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
AKJJBAGK_00323	CDS	4935				hypothetical protein
AKJJBAGK_00324	CDS	2859	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
AKJJBAGK_00325	CDS	6315	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
AKJJBAGK_00326	CDS	3360				hypothetical protein
AKJJBAGK_00327	CDS	1653				hypothetical protein
AKJJBAGK_00328	CDS	708				hypothetical protein
AKJJBAGK_00329	CDS	1104				hypothetical protein
AKJJBAGK_00330	CDS	309	nanM_2	5.1.3.24		N-acetylneuraminate epimerase
AKJJBAGK_00331	CDS	852				hypothetical protein
AKJJBAGK_00332	CDS	828	intA_1		COG0582	Prophage integrase IntA
AKJJBAGK_00333	CDS	459				hypothetical protein
AKJJBAGK_00334	CDS	774				hypothetical protein
AKJJBAGK_00335	CDS	1317				hypothetical protein
AKJJBAGK_00336	CDS	570				Tn3 family transposase ISYps3
AKJJBAGK_00337	CDS	468				hypothetical protein
AKJJBAGK_00338	CDS	333				hypothetical protein
AKJJBAGK_00339	CDS	378				hypothetical protein
AKJJBAGK_00340	CDS	1920				hypothetical protein
AKJJBAGK_00341	tRNA	85				tRNA-Leu(caa)
AKJJBAGK_00342	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
AKJJBAGK_00343	CDS	1503				hypothetical protein
AKJJBAGK_00344	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
AKJJBAGK_00345	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
AKJJBAGK_00346	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
AKJJBAGK_00347	misc_RNA	195				Ysr276
AKJJBAGK_00348	misc_RNA	76				naRNA4
AKJJBAGK_00349	misc_RNA	76				naRNA4
AKJJBAGK_00350	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
AKJJBAGK_00351	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
AKJJBAGK_00352	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
AKJJBAGK_00353	CDS	504				hypothetical protein
AKJJBAGK_00354	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
AKJJBAGK_00355	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
AKJJBAGK_00356	CDS	1737	yjgL			putative protein YjgL
AKJJBAGK_00357	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
AKJJBAGK_00358	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
AKJJBAGK_00359	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
AKJJBAGK_00360	CDS	396	yjgH		COG0251	RutC family protein YjgH
AKJJBAGK_00361	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
AKJJBAGK_00362	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
AKJJBAGK_00363	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AKJJBAGK_00364	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
AKJJBAGK_00365	misc_RNA	116				Mg_sensor
AKJJBAGK_00366	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
AKJJBAGK_00367	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
AKJJBAGK_00368	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
AKJJBAGK_00369	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
AKJJBAGK_00370	misc_RNA	71				naRNA4
AKJJBAGK_00371	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
AKJJBAGK_00372	CDS	387	cybC		COG3783	Soluble cytochrome b562
AKJJBAGK_00373	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
AKJJBAGK_00374	CDS	552				hypothetical protein
AKJJBAGK_00375	misc_RNA	78				naRNA4
AKJJBAGK_00376	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
AKJJBAGK_00377	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
AKJJBAGK_00378	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
AKJJBAGK_00379	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
AKJJBAGK_00380	CDS	273	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
AKJJBAGK_00381	CDS	375	fruK_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
AKJJBAGK_00382	CDS	693	fruK_3	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
AKJJBAGK_00383	misc_RNA	79				naRNA4
AKJJBAGK_00384	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
AKJJBAGK_00385	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
AKJJBAGK_00386	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
AKJJBAGK_00387	CDS	252	chpS			Antitoxin ChpS
AKJJBAGK_00388	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
AKJJBAGK_00389	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
AKJJBAGK_00390	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
AKJJBAGK_00391	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AKJJBAGK_00392	misc_RNA	58				STnc450
AKJJBAGK_00393	CDS	1344				hypothetical protein
AKJJBAGK_00394	CDS	207				hypothetical protein
AKJJBAGK_00395	CDS	555	ytfJ		COG3054	putative protein YtfJ
AKJJBAGK_00396	CDS	939				hypothetical protein
AKJJBAGK_00397	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
AKJJBAGK_00398	misc_RNA	123				ES239
AKJJBAGK_00399	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
AKJJBAGK_00400	CDS	381				hypothetical protein
AKJJBAGK_00401	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
AKJJBAGK_00402	CDS	966	ytfF			Inner membrane protein YtfF
AKJJBAGK_00403	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
AKJJBAGK_00404	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
AKJJBAGK_00405	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
AKJJBAGK_00406	CDS	639				hypothetical protein
AKJJBAGK_00407	CDS	1149				IS200/IS605 family transposase IS609
AKJJBAGK_00408	CDS	432				hypothetical protein
AKJJBAGK_00409	CDS	558				hypothetical protein
AKJJBAGK_00410	CDS	450	rplI		COG0359	50S ribosomal protein L9
AKJJBAGK_00411	CDS	228	rpsR		COG0238	30S ribosomal protein S18
AKJJBAGK_00412	CDS	315	priB		COG2965	Primosomal replication protein N
AKJJBAGK_00413	CDS	396	rpsF		COG0360	30S ribosomal protein S6
AKJJBAGK_00414	misc_RNA	85				RpsF_leader
AKJJBAGK_00415	CDS	276				hypothetical protein
AKJJBAGK_00416	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
AKJJBAGK_00417	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
AKJJBAGK_00418	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
AKJJBAGK_00419	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
AKJJBAGK_00420	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
AKJJBAGK_00421	CDS	1398	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
AKJJBAGK_00422	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
AKJJBAGK_00423	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
AKJJBAGK_00424	CDS	750				hypothetical protein
AKJJBAGK_00425	CDS	330	bsmA			Lipoprotein BsmA
AKJJBAGK_00426	CDS	276				hypothetical protein
AKJJBAGK_00427	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
AKJJBAGK_00428	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
AKJJBAGK_00429	CDS	639				hypothetical protein
AKJJBAGK_00430	CDS	399				hypothetical protein
AKJJBAGK_00431	CDS	660				hypothetical protein
AKJJBAGK_00432	CDS	699				hypothetical protein
AKJJBAGK_00433	CDS	402				hypothetical protein
AKJJBAGK_00434	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AKJJBAGK_00435	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
AKJJBAGK_00436	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
AKJJBAGK_00437	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AKJJBAGK_00438	CDS	198				hypothetical protein
AKJJBAGK_00439	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
AKJJBAGK_00440	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
AKJJBAGK_00441	CDS	1281	hflX		COG2262	GTPase HflX
AKJJBAGK_00442	CDS	309	hfq		COG1923	RNA-binding protein Hfq
AKJJBAGK_00443	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AKJJBAGK_00444	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
AKJJBAGK_00445	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
AKJJBAGK_00446	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AKJJBAGK_00447	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AKJJBAGK_00448	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
AKJJBAGK_00449	tRNA	76				tRNA-Gly(gcc)
AKJJBAGK_00450	tRNA	76				tRNA-Gly(gcc)
AKJJBAGK_00451	tRNA	76				tRNA-Gly(gcc)
AKJJBAGK_00452	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
AKJJBAGK_00453	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AKJJBAGK_00454	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AKJJBAGK_00455	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
AKJJBAGK_00456	CDS	1458	yjeM			Inner membrane transporter YjeM
AKJJBAGK_00457	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
AKJJBAGK_00458	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
AKJJBAGK_00459	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
AKJJBAGK_00460	CDS	396	frdC		COG3029	Fumarate reductase subunit C
AKJJBAGK_00461	CDS	360	frdD		COG3080	Fumarate reductase subunit D
AKJJBAGK_00462	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
AKJJBAGK_00463	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
AKJJBAGK_00464	CDS	318	gdx		COG2076	Guanidinium exporter
AKJJBAGK_00465	misc_RNA	47				mini-ykkC
AKJJBAGK_00466	CDS	147				hypothetical protein
AKJJBAGK_00467	CDS	126				hypothetical protein
AKJJBAGK_00468	CDS	567	efp		COG0231	Elongation factor P
AKJJBAGK_00469	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
AKJJBAGK_00470	CDS	870				hypothetical protein
AKJJBAGK_00471	CDS	354				hypothetical protein
AKJJBAGK_00472	CDS	1647	groL			60 kDa chaperonin
AKJJBAGK_00473	CDS	294	groS		COG0234	10 kDa chaperonin
AKJJBAGK_00474	CDS	1452	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
AKJJBAGK_00475	CDS	477				hypothetical protein
AKJJBAGK_00476	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
AKJJBAGK_00477	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
AKJJBAGK_00478	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
AKJJBAGK_00479	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
AKJJBAGK_00480	CDS	576				hypothetical protein
AKJJBAGK_00481	tRNA	76				tRNA-Phe(gaa)
AKJJBAGK_00482	CDS	1539	cadC		COG3710	Transcriptional activator CadC
AKJJBAGK_00483	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
AKJJBAGK_00484	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
AKJJBAGK_00485	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
AKJJBAGK_00486	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
AKJJBAGK_00487	CDS	174	ghoT			Toxin GhoT
AKJJBAGK_00488	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
AKJJBAGK_00489	CDS	273	yjdJ		COG2388	putative protein YjdJ
AKJJBAGK_00490	CDS	231				hypothetical protein
AKJJBAGK_00491	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
AKJJBAGK_00492	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
AKJJBAGK_00493	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
AKJJBAGK_00494	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
AKJJBAGK_00495	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
AKJJBAGK_00496	CDS	1410	melB		COG2211	Melibiose carrier protein
AKJJBAGK_00497	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
AKJJBAGK_00498	CDS	909	melR_1			Melibiose operon regulatory protein
AKJJBAGK_00499	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
AKJJBAGK_00500	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
AKJJBAGK_00501	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
AKJJBAGK_00502	CDS	1644	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
AKJJBAGK_00503	CDS	669	basR			Transcriptional regulatory protein BasR
AKJJBAGK_00504	CDS	1101	basS	2.7.13.3		Sensor protein BasS
AKJJBAGK_00505	misc_RNA	166				STnc630
AKJJBAGK_00506	CDS	90				hypothetical protein
AKJJBAGK_00507	CDS	1503	proP			Proline/betaine transporter
AKJJBAGK_00508	CDS	879				hypothetical protein
AKJJBAGK_00509	CDS	2229	crfC_1		COG0699	Clamp-binding protein CrfC
AKJJBAGK_00510	CDS	336				hypothetical protein
AKJJBAGK_00511	misc_RNA	77				naRNA4
AKJJBAGK_00512	misc_RNA	77				naRNA4
AKJJBAGK_00513	CDS	444				hypothetical protein
AKJJBAGK_00514	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
AKJJBAGK_00515	CDS	1017				hypothetical protein
AKJJBAGK_00516	misc_RNA	81				naRNA4
AKJJBAGK_00517	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
AKJJBAGK_00518	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
AKJJBAGK_00519	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
AKJJBAGK_00520	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
AKJJBAGK_00521	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
AKJJBAGK_00522	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
AKJJBAGK_00523	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
AKJJBAGK_00524	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
AKJJBAGK_00525	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
AKJJBAGK_00526	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
AKJJBAGK_00527	CDS	426	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
AKJJBAGK_00528	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
AKJJBAGK_00529	CDS	330				hypothetical protein
AKJJBAGK_00530	CDS	2280	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AKJJBAGK_00531	CDS	1020	araG_1	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
AKJJBAGK_00532	CDS	480	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
AKJJBAGK_00533	CDS	975	rbsC_1		COG1172	Ribose import permease protein RbsC
AKJJBAGK_00534	CDS	942	rbsB_1		COG1879	Ribose import binding protein RbsB
AKJJBAGK_00535	CDS	684				hypothetical protein
AKJJBAGK_00536	CDS	861	fbaA_1	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
AKJJBAGK_00537	CDS	1002	RBKS	2.7.1.15		Ribokinase
AKJJBAGK_00538	CDS	708	ompR_1			Transcriptional regulatory protein OmpR
AKJJBAGK_00539	CDS	1986	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
AKJJBAGK_00540	CDS	276				hypothetical protein
AKJJBAGK_00541	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
AKJJBAGK_00542	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
AKJJBAGK_00543	CDS	1467	cusC_1		COG1538	Cation efflux system protein CusC
AKJJBAGK_00544	CDS	420	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
AKJJBAGK_00545	misc_RNA	55				SECIS_2
AKJJBAGK_00546	CDS	1680	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
AKJJBAGK_00547	CDS	690				hypothetical protein
AKJJBAGK_00548	misc_RNA	71				naRNA4
AKJJBAGK_00549	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
AKJJBAGK_00550	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
AKJJBAGK_00551	CDS	384	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
AKJJBAGK_00552	CDS	1623	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
AKJJBAGK_00553	CDS	957				hypothetical protein
AKJJBAGK_00554	CDS	672	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
AKJJBAGK_00555	CDS	567	nrfB			Cytochrome c-type protein NrfB
AKJJBAGK_00556	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
AKJJBAGK_00557	CDS	1959	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AKJJBAGK_00558	misc_RNA	72				naRNA4
AKJJBAGK_00559	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
AKJJBAGK_00560	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
AKJJBAGK_00561	CDS	1293				hypothetical protein
AKJJBAGK_00562	CDS	1650	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
AKJJBAGK_00563	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
AKJJBAGK_00564	misc_RNA	141				sraL
AKJJBAGK_00565	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
AKJJBAGK_00566	CDS	324	soxS			Regulatory protein SoxS
AKJJBAGK_00567	CDS	1587	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
AKJJBAGK_00568	CDS	282				hypothetical protein
AKJJBAGK_00569	CDS	537	ssb_1		COG0629	Single-stranded DNA-binding protein
AKJJBAGK_00570	CDS	2823	uvrA		COG0178	UvrABC system protein A
AKJJBAGK_00571	CDS	357	yjbR		COG2315	putative protein YjbR
AKJJBAGK_00572	CDS	417				hypothetical protein
AKJJBAGK_00573	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
AKJJBAGK_00574	CDS	360				hypothetical protein
AKJJBAGK_00575	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
AKJJBAGK_00576	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
AKJJBAGK_00577	CDS	1416	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
AKJJBAGK_00578	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
AKJJBAGK_00579	CDS	243	pspG			Phage shock protein G
AKJJBAGK_00580	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
AKJJBAGK_00581	CDS	1098				hypothetical protein
AKJJBAGK_00582	CDS	249	dinI_1			DNA damage-inducible protein I
AKJJBAGK_00583	CDS	642				hypothetical protein
AKJJBAGK_00584	CDS	207				hypothetical protein
AKJJBAGK_00585	CDS	852				hypothetical protein
AKJJBAGK_00586	CDS	4587				putative autotransporter
AKJJBAGK_00587	CDS	1350				hypothetical protein
AKJJBAGK_00588	tRNA	76				tRNA-Met(cat)
AKJJBAGK_00589	CDS	1239				hypothetical protein
AKJJBAGK_00590	CDS	1008				hypothetical protein
AKJJBAGK_00591	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
AKJJBAGK_00592	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
AKJJBAGK_00593	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
AKJJBAGK_00594	CDS	1281	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
AKJJBAGK_00595	CDS	1401	gabP		COG1113	GABA permease
AKJJBAGK_00596	CDS	663	glaR		COG1802	HTH-type transcriptional repressor GlaR
AKJJBAGK_00597	CDS	450	kbp		COG1652	Potassium binding protein Kbp
AKJJBAGK_00598	CDS	159				hypothetical protein
AKJJBAGK_00599	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
AKJJBAGK_00600	CDS	519	ygaP		COG0607	Inner membrane protein YgaP
AKJJBAGK_00601	CDS	405	stpA		COG2916	DNA-binding protein StpA
AKJJBAGK_00602	CDS	450	alaE			L-alanine exporter AlaE
AKJJBAGK_00603	CDS	345				hypothetical protein
AKJJBAGK_00604	CDS	330	ygaM		COG4575	putative protein YgaM
AKJJBAGK_00605	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
AKJJBAGK_00606	CDS	432				hypothetical protein
AKJJBAGK_00607	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
AKJJBAGK_00608	CDS	411	nrdI		COG1780	Protein NrdI
AKJJBAGK_00609	CDS	2145	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
AKJJBAGK_00610	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
AKJJBAGK_00611	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
AKJJBAGK_00612	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
AKJJBAGK_00613	CDS	993	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
AKJJBAGK_00614	misc_RNA	78				naRNA4
AKJJBAGK_00615	CDS	1185				putative transporter
AKJJBAGK_00616	CDS	738	ygaZ		COG1296	Inner membrane protein YgaZ
AKJJBAGK_00617	CDS	336				hypothetical protein
AKJJBAGK_00618	CDS	531	mprA		COG1846	Transcriptional repressor MprA
AKJJBAGK_00619	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
AKJJBAGK_00620	CDS	1539	emrB			Multidrug export protein EmrB
AKJJBAGK_00621	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
AKJJBAGK_00622	misc_RNA	72				MicA
AKJJBAGK_00623	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
AKJJBAGK_00624	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
AKJJBAGK_00625	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
AKJJBAGK_00626	tRNA	77				tRNA-Arg(acg)
AKJJBAGK_00627	tRNA	77				tRNA-Arg(acg)
AKJJBAGK_00628	tRNA	77				tRNA-Arg(acg)
AKJJBAGK_00629	tRNA	77				tRNA-Arg(acg)
AKJJBAGK_00630	tRNA	93				tRNA-Ser(gct)
AKJJBAGK_00631	CDS	186	csrA		COG1551	Carbon storage regulator
AKJJBAGK_00632	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AKJJBAGK_00633	CDS	501	recX		COG2137	Regulatory protein RecX
AKJJBAGK_00634	CDS	1062	recA		COG0468	Protein RecA
AKJJBAGK_00635	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
AKJJBAGK_00636	CDS	1191	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
AKJJBAGK_00637	CDS	396	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
AKJJBAGK_00638	CDS	207				hypothetical protein
AKJJBAGK_00639	CDS	651	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
AKJJBAGK_00640	CDS	372	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
AKJJBAGK_00641	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
AKJJBAGK_00642	CDS	360				hypothetical protein
AKJJBAGK_00643	CDS	774	srlR_1		COG1349	Glucitol operon repressor
AKJJBAGK_00644	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
AKJJBAGK_00645	CDS	1515	norR_1		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
AKJJBAGK_00646	CDS	1440	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
AKJJBAGK_00647	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
AKJJBAGK_00648	CDS	2253	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
AKJJBAGK_00649	CDS	528	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
AKJJBAGK_00650	CDS	1014	ascG		COG1609	HTH-type transcriptional regulator AscG
AKJJBAGK_00651	CDS	1458	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
